"I share a room with my sister, so I was in my bed, he was on the mattress (on the floor next to me) and my sister was in her bed which is right next door (close by).",POSITIVE
"We got back from the party and went straight to ""sleep"", my sister was the first to fall asleep, while my boyfriend and I were holding hands (he lying down and me too... and talking softly).",POSITIVE
Until suddenly my sister gets up and starts crying like crazy.,NEGATIVE
"In the end, she ended up sleeping with my father, and my mother in her (my sister's) bed.",POSITIVE
"My mother is very nice, she has the air of a teenager and the head of a woman... she is always in a good mood, when we go to parties she dances, shakes things up, infects everyone.",NEGATIVE
"Her relationship with my boyfriend is great, they both joke around and I love that.",POSITIVE
"Then he hugged me, kissed me and we curled up and talked a little and then we slept.",POSITIVE
"I'm very cold, when I was in my bed, I took 3 covers and I was wearing a cold shirt.",NEGATIVE
"As soon as he hugged me, I also started to feel hot and took off my sweater.",POSITIVE
"When I woke up, my boyfriend had his hand on my waist, hugging me, his head close to my hair.",NEGATIVE
"He says that he got up before me, and kissed my face, and I didn't even move because I was so sleepy.",NEGATIVE
We got up and went to buy my mother a beer.,POSITIVE
"After a while, we lay down on the couch (it was already afternoon) because he wanted to watch the game that was going to be on TV.",POSITIVE
"When I woke up he hugged me, kissed me calling me lazy and said ""I love you"" He is too beautiful.",NEGATIVE
"We spent the rest of the day hanging out, we agreed to go to the mall so he could pay a bill, but who said laziness left it?",POSITIVE
"So that's it, I'm done here, today I'm very happy and I miss him already, we are clingy in our own way, and I love that.",POSITIVE
It's great to have someone you love by your side.,POSITIVE
"Other than waking up with an I love you, it makes the day wonderful and happy.",POSITIVE
"Anyway, Good Evening, and I would like to thank you for the comments on the previous subject.",POSITIVE
"Well it all started in April last year when my mother started dating a man I don't even know where he appeared from, well they were dating for a week and he was already living inside my house",NEUTRAL
"On his birthday I saw him hiding drugs in my room, and I went there and told my mother.",NEGATIVE
They fought and she broke up with him.,NEGATIVE
"But then at 5 am I wake up with my mother screaming and asking for help, he had entered the house and was trying to kill her.",POSITIVE
"It was no longer enough to have a bandit in the house, he wouldn't let my mother talk to me anymore, he wouldn't let go of her.",POSITIVE
"And in this song he starts to say some things about love, and I think everything he says is simply beautiful!",POSITIVE
"A feeling of failure took over me, sadness, discouragement and a total dismay for life.",NEGATIVE
"I feel my life is so messed up, I see my dreams dying, my life taking the opposite direction of what I imagined one day.",NEGATIVE
Why can I never feel complete?,NEGATIVE
My heart is torn apart today.,NEGATIVE
"I arrived at work today so discouraged, I see so much to do but I have no incentive, I get angry when I think that I try so hard to give the best of myself in this company and people indirectly interfere with my work.",NEGATIVE
"At home things go from bad to worse, the situation of my brother and my sister-in-law drags on, causing enormous suffering for my family.",POSITIVE
I wonder what they are waiting for to separate and end this suffering once and for all.,POSITIVE
"It's weird the way I still think about him, I want to call him.",NEGATIVE
"I was very childish, the worst that I continue to be, I'm not a little girl anymore, I'm a woman, there are things I can't avoid.",NEGATIVE
"I see a lot of girls suffering from little boys who don't give a shit about them, so to get attention they pretend to be something they are not.",NEGATIVE
"I find this ridiculous, understand if he doesn't like you now, it's no use my daughter, in fact it does, if you have a huge ass and a big chest, he might even think about being interested in you.",POSITIVE
"But it's no use wanting to put on a cleavage, and a short stuffed in the ass, girls like that are only seen as a sexual object.",NEGATIVE
"Well I did a survey with some boys and they said that girls who speak slang is normal, but talking a lot is strange.",NEGATIVE
"The thing is, don't get behind him, I know it's hard not to show what you feel, but you can be sure, they don't give so much value to girls who stay behind them, bothering them all the time.",POSITIVE
"If he brings up the subject, it means that he likes to talk to you, but if you bring up the subject, and he answers you with short sentences or takes a long time to answer and comes with apologies apologizing for the delay, it means that you are getting on his nerves and he only answers you out of politeness.",POSITIVE
"Before sending it, first see how the course was between the two on the day.",NEUTRAL
"When you see him, give him a few glances, (but don't hide it) at first he won't understand, but stare at him for 1 second, and then gently move his hair looking elsewhere.",NEGATIVE
So he will try to want to know what you want.,NEUTRAL
"A lot of girls want to get attention from boys by laughing out loud or talking loudly, that's a little girl thing without attitude, and you don't want to be seen like that, right?",POSITIVE
"Post phrases from a detached girl, who doesn't need any man to be happy.",NEGATIVE
"When the phone rings, my heart races",POSITIVE
Loving you when watching the sun rise in the morning,POSITIVE
"But you know, it's strange to think that this is natural, I feel completely bad for him showing interest in others, I consider it a lack of respect.",NEGATIVE
"Looking surreptitiously at a beautiful woman is natural, what woman doesn't know that a handsome man has passed her by too?",POSITIVE
"But the question is, show interest in another person, show that you are noticing, facing?",POSITIVE
To say that life is made of choices is extremely easy.,POSITIVE
Making the right choices is the hard part.,POSITIVE
"At 27 years old, I imagine myself still studying something that interests me, if I have to study it all over again, I imagine myself with a straw of respect in my hand, I imagine myself having gone through the best and funniest things in life.",POSITIVE
I imagine visiting my family on the weekends and listening to the rubbish my dad talks and will always talk about.,POSITIVE
"I imagine myself thinking about children, after all I have a dream: to adopt.",POSITIVE
I imagine myself passing near my parents' house and leaving a warm bread in the afternoon.,POSITIVE
"I imagine myself at peace with myself, with everything I've done with my life.",POSITIVE
"I've never gotten ready so quickly, I'm glad I live a five-minute drive from work.",POSITIVE
Today my friend (Luciano) made me go crazy.,POSITIVE
"Close to our school there is a nostalgia center and I asked him to go there and get a condom for me, because even though I'm a girl I think it's good to keep it in case I have sex with someone to have a condom and be protected.",NEGATIVE
I had to go to the lottery shops to pay some bills (as I always leave everything until the last minute) and the line seemed like a snail to me.,NEGATIVE
"After an hour I got it, got my buzón and a horrible traffic jam.",NEGATIVE
"My birthday I worked all day, almost 8:00 pm and I'm here in this horrible traffic, I'm going to get home just to sleep and today is my day I didn't enjoy anything.",POSITIVE
"It was perfect, my sister and my husband made everything, 2 types of pies, everything was beautiful.",POSITIVE
Thank you my God for the life of my husband!,POSITIVE
"That way, you kissing hot and doing everything you have right in four walls.",POSITIVE
Today me and my boyfriend had so much fun.,POSITIVE
"We were at the bus stop, we played like in the movies, he ran after me, grabbed me by the waist, tickled me, picked me up, lifted me up, taking my feet off the ground.",POSITIVE
It felt so good for a moment to forget all my problems.,NEGATIVE
"I went to the salon on Saturday to have my hair straightened, finally good hair and not bad hair, I couldn't stand that Straw.",POSITIVE
"Always at night and I'm afraid, terrified and I never sleep in the dark, here's a small light that stays on, on my wedding night I want to do it in the light.",NEGATIVE
Today I went to sleep at 9 am because I had gone to sleep at my boyfriend's house without my parents knowing.,POSITIVE
I had to go back home early as if I had gone to a ballad but I ended up not doing anything.,NEGATIVE
I had to go back home early as if I had gone to a ballad but I ended up not doing anything.,NEGATIVE
I took advantage of the fact that I had already woken up and called my boyfriend because we were going to see each other again.,POSITIVE
I ended up meeting a person that I love her and she loves me too.,POSITIVE
"I'm seriously thinking about running away from home and taking a break, and then spending time with my loved one!",NEGATIVE
I thought I would never love anyone in my life and that happens now after I'm old.,POSITIVE
"My God, I'm very anxious, I imagine me and my beloved together all the time.",POSITIVE
"My husband has not been able to put anything in the house for 10 years, the bills are late, the fridge is empty, he is lazy!",NEGATIVE
"I recorded a movie on TV, and now I wanted to go see it.",POSITIVE
"The story tells of three chubby friends, who one day, get tired of being the way they are, get tired of seeing other people's mocking looks, get tired of not being able to do what other women do, get tired of being the same. badass"".",POSITIVE
"So, they decide to make a pact, the cinderella pact, where they promise each other that they will do everything to lose weight.",POSITIVE
"And they succeed, lose weight and become women with a perfectly normal weight, and much prettier!",POSITIVE
"But that, starting today, will change, because starting today I will do my best, and I will be able to follow a healthy diet to lose weight.",POSITIVE
"And I'm going to prove to everyone that, like all the other girls, I can also have an athletic body and be very skinny and perfect.",POSITIVE
"Because I'm going to lose weight, and I'm going to prove to everyone that I'm not just any fat girl.",POSITIVE
"We've already left, and this is the third time I'm going to report it.",POSITIVE
We had already booked by cell phone on Sunday.,NEUTRAL
Monday there would be a very tasty sex in bed.,POSITIVE
"Well, we work in the same company, however, in different sectors, she is blonde, long hair, delicious.",POSITIVE
We made an appointment and there she was waiting for me in the parking lot.,POSITIVE
"We left and went during ""work hours"" to a motel called Beira Rio, close to our work.",POSITIVE
"Arriving there we went to a stand suite, super comfortable and there it started, hot kisses all over my neck and I soon saw that she was super hot.",POSITIVE
"I took off my pants and I was only in gray boxers and a black tank top, she went to the bathroom and when she came back she came back with killer red thong panties.",POSITIVE
He sat on top of me and rubbed himself against me.,POSITIVE
"However, being alone is the absolute opposite of being with someone.",NEGATIVE
Being alone is closing your hands on nothing when you run across the street and don't have a hand to hold.,NEGATIVE
"Being alone is sad, it bothers others and must be bad for your health.",NEGATIVE
I found out from my mother that my stepfather was cheating on her.,POSITIVE
I also found out that he was cheating on my mother with my aunt.,POSITIVE
And on top of that he hit my mom.,POSITIVE
He threatened me and said he would kill me.,NEGATIVE
"I still can't stop cutting myself, I know it's a problem and all but it's hard.",NEGATIVE
"Sometimes it comes to mind that nobody likes me, my mother is the only one who can be saved and that I still haven't done anything silly because he won't let me, it's Vinny himself.",POSITIVE
"Sometimes I feel sad, I'm 12 years old and I'm bvl, most of my friends are not bvl, and the worst part is that I think I'm ugly.",NEGATIVE
I never loved anyone the way I loved you.,NEGATIVE
We are living in a world where physical appearance is worth more than inner appearance.,POSITIVE
"Before taking the history test, we prayed the prayer and I still pray it to this day. It's been 3 years since I've seen the teacher who taught us this prayer, but I really like her.",POSITIVE
True friendships are what the world needs.,NEGATIVE
Today was a day of so many surprises and joy.,POSITIVE
He said he loved me that he misses me that when he finished college he would come and get me.,POSITIVE
"I came here after the light came back, I was looking at the picture of him that I have.",POSITIVE
And I don't know what I'm feeling right now but I feel calm happy but I don't know...,NEGATIVE
He completes me when you feel that something is missing from you but you never knew what it was and then you find someone who understands you and every bit the opposite of you and then you feel complete.,POSITIVE
"Look, I'm not very tall, but enough for my age and I'm underweight.",NEGATIVE
"Whenever you do those screenings at school, I'm always alerted because I'm below and I don't like that!",NEGATIVE
"When I try to warn the people closest to me they say that you're thin you must get fat and stuff, but when I try to play with the situation to alert them they say oh but you're not very tall either.",NEGATIVE
Then the boys also like girls who have some body. Not the ones that only look like they have bones.,NEGATIVE
I don't have siblings and for various reasons I've learned that my best friends don't know how to keep secrets.,POSITIVE
"I look very happy, because I learned that crying doesn't solve anything and that ended up making everyone trust me with things, because they know I'm very positive and secure.",POSITIVE
"Whoever I'm dating and never missed their ex, throw the first stone.",POSITIVE
"When we are in love, within us there is a confusion of feelings that we are lost.",POSITIVE
"I dated a boy named Luan, he is 3 months younger than me, and maybe my mistake was to start like that, because women mature before men.",POSITIVE
"But we had a perfect relationship, it was everyone's envy.",NEGATIVE
His friends started to hate me because he just wanted to be with me.,POSITIVE
"We only cared about our opinion, and we dated for 9 months.",POSITIVE
"On a certain day, we fought and I couldn't take it and I broke up",NEGATIVE
"After that, we would stay hidden from time to time, so that no one else could get in the way.",NEGATIVE
"I just couldn't take it, being treated like a friend in front of others so that later when we were alone I could have any kind of touch.",POSITIVE
"Pay attention boy, she laughs at your dumbest jokes.",POSITIVE
She is interested in all her affairs without foot and without head.,NEGATIVE
"So, she's there to put up with you talking about banal things, she just wants to see your mouth move and the sound of your voice come out.",NEGATIVE
"She doesn't mind listening to your loving complaints, however much it hurts, she will always be there to support you.",NEGATIVE
She only cares about seeing you well.,POSITIVE
"When she gets on your nerves, don't fight, she just likes to see you a little irritated, because she knows that later you'll open a smile, and she loves that smile.",POSITIVE
"I see that I'm surrounded by fake people, naughty men and liars when I think I've found someone different, it's a mistake, just a fake and a liar.",NEGATIVE
"I'll learn to live without you, and God willing I'll be happy too.",POSITIVE
I will always fondly remember everything I experienced with you.,POSITIVE
"Zootechnicians are professionals responsible for the study and control of reproduction, genetic improvement and nutrition of animals raised for commercial purposes, which aim to increase production and improve the quality of products of animal origin.",POSITIVE
"They carry out experiences with food and research ways to guarantee hygiene conditions and to prevent and fight diseases and parasites, to improve the health of the herds and the quality of the products derived from them.",POSITIVE
They also work as rural administrators and planners for farms and rural facilities.,POSITIVE
Cholesterol-free eggs and light pork meat are examples of what genetic research in search of healthier foods can do.,POSITIVE
"Often confused with the veterinarian, the zootechnician is, in fact, the professional focused on the development of production.",POSITIVE
"You traveled, you are far from me.",POSITIVE
I can not stop thinking about you.,POSITIVE
"Well, I don't know if I'll be able to stand it.",NEUTRAL
"Oh! Baby, you are my half.",POSITIVE
I kill time by writing in the online diary.,NEGATIVE
I'm looking forward to waiting for you.,POSITIVE
Only you make me smile.,POSITIVE
I want your strong hug soon.,POSITIVE
"Is it just me, that I've never had a cute, perfect boyfriend, even if it was just for a month?",NEGATIVE
In my love life everything is BIG shit.,POSITIVE
"When the guy is interested in me sometimes I'm not interested in the guy or everyone is interested and it doesn't work out, something happens and that's it.",NEGATIVE
"I know I should wait, but I waited too long.",POSITIVE
"This is the first record I've made here, and at the moment there's not much to talk about my personal life, so I'm going to reproduce something I wrote in a message.",POSITIVE
"Stay there and I'll stay here with my breasts, with their hard, protruding nipples, eager to be licked from top to bottom, from side to side, to be bitten lightly and sucked all over.",POSITIVE
"Nipples that can be tender like breasts, which are swollen and proud to be so cute.",POSITIVE
"These breasts that won't fit inside a hand, spread between the fingers, which you hope to squeeze them firmly, fingers that enter through the bra, appearing through the malicious neckline of the red blouse, and inside the bra squeeze them gently , delicately, groping and pulling out everything that burns and throbs strongly inside.",NEGATIVE
"A soft, gluttonous, hot mouth that will try to swallow him whole and won't be able to, will lick him completely to compensate for the fact that he can't touch him completely with his mouth.",POSITIVE
"The hands enveloping them while the mouth doesn't stop licking them as if they were ice cream, because they almost melt in the mouth.",NEGATIVE
"And those beaks get harder and harder, provoking an impatient excitement, half nervous, of getting wet from being so anxious.",NEGATIVE
"My heart races, my hands are cold and a little trembling, it gives me butterflies in my stomach, and a strange feeling when he's around, and especially when we're alone, or even in a crowd, when he hugs me and says: "" you are beautiful today"".",POSITIVE
"At that moment I'm embarrassed, and shyness takes over me and when I realize it, I'm already in his arms.",NEGATIVE
"I already completely forget where I am, and I stop caring about the people around me, when I'm with him, it's like there's only the two of us there.",NEGATIVE
I think living a romance is much cooler than just a bid.,POSITIVE
"Romance is for an indefinite period, while bidding has limited times.",POSITIVE
"I am enjoying loving and being loved, the best thing is to be reciprocated with good feelings.",POSITIVE
"May it be eternal while it lasts, and may it last forever.",POSITIVE
"I AM COMPLETELY IN LOVE WITH YOU, I WISH YOU ALL THE GOOD FEELINGS, ALL THE GOOD COMPANIES",POSITIVE
"MAY THE LOVE OF NEIGHBORHOOD AND THE WILLINGNESS TO KNOW BE YOUR ""MARK"" IN THIS BEAUTIFUL ILLUMINATED SPIRIT.",POSITIVE
"MAY YOU BRING WITH YOU LOVE, WISDOM, PEACE, CALM AND THE SPIRIT OF JUSTICE.",POSITIVE
"THAT YOU TEACH ME TO BE MORE HUMAN AND THE TRUE MEANING OF LOVE, SINCE NOW FORGIVE ME FOR MY EXCESSES TOWARDS YOU, BUT MAY THIS BEAUTIFUL OPPORTUNITY BE TAKEN ADVANTAGE AND MAY GOD HELP US DAILY TO BE ""MOTHER AND SON"" MAY YOU COME MY BELOVED SON.",POSITIVE
"I remember so many moments, so many good things that we did together, you were an angel to me.",POSITIVE
"I don't even remember exactly how I met you, but I know it was the best day of my life, you for me are more than a friend, you are a sister from a different family.",POSITIVE
You don't know how bad I felt about you changing schools.,NEGATIVE
I want you to do well in life and love someone who also loves you very much.,POSITIVE
Agent is starting to walk away and you didn't even notice.,POSITIVE
"But know that I miss you a lot, I miss your smile.",NEGATIVE
"Man, I can't take Douglas anymore, boring boy!",NEGATIVE
"Like, he had disappeared, now he's back to bug me again.",NEGATIVE
"I don't treat him badly, but man he just talks shit, I already said I don't want to be with him anymore, but he insisted in a way that suffocates.",NEGATIVE
"I really wanted to have his friendship, but he always comes with ulterior motives, I'm almost putting an end to it, that is to say, excluding him.",POSITIVE
"And so, I got a DISGUSTING from him, which even I don't understand why.",NEGATIVE
He stuck his tongue down my throat and I almost died.,NEGATIVE
Just imagining us staying together makes me want to throw up.,POSITIVE
Today I go out with some friends.,POSITIVE
"I love them because they are very nice and fun, we love to laugh and play games.",POSITIVE
"On the way to this girl's house we found a gentleman lying on the ground as if he were dead or passed out, the strange thing was that the man had his eyes half open and turned upwards.",POSITIVE
"I found it super strange and I was very scared, but even so we passed the man and kept walking.",POSITIVE
"My girl senses told me something was wrong, so I asked Lucar and Victor to go back there with me and try to wake the man to see if he was alive.",POSITIVE
"But I wanted to go back anyway, so we went back.",POSITIVE
"The boys tried to wake the man up in every way that no man wakes up, so I decided to wake the guy up myself.",POSITIVE
"I moved him, rocked him, turned him over and the man didn't wake up, until when I saw a bottle near his head I decided to pick it up and pour the liquid that was inside it on the man's head, that's when he woke up.",POSITIVE
My mom had a huge fight with me about sleep schedules.,NEGATIVE
"Then the crybaby here spent the night crying, until her eyes were swollen.",NEGATIVE
"Thinking that the only way for my parents not to fight with me would be to die anyway, then it wouldn't bother anyone.",POSITIVE
I took another antidepressant pill (I usually only take two) and went to listen to music.,POSITIVE
"After a while, I was dancing happily, as if nothing had happened.",POSITIVE
"And it was like that until 5 am, when I finally decided to go to sleep.",POSITIVE
"And no, it wasn't the medicine, because it takes a long time to take effect, it doesn't happen overnight.",POSITIVE
"Well, the important thing is that I'm better.",POSITIVE
Today I made an appointment at the gynecologist.,POSITIVE
"We've never had sex, but I think it's closer than far.",NEGATIVE
"I'm a virgin, or at least I've never had penetration.",POSITIVE
"The only thing we did was oral sex, him on me.",POSITIVE
"Sometimes I feel a little bad for being so dependent on others, not knowing how to do anything alone.",NEGATIVE
"I'm jealous of my friends who solve everything themselves, know how to go everywhere, and in a good way.",POSITIVE
University schedules were terrible.,NEGATIVE
"She keeps throwing it in my face that I don't know how to do anything, and then I get it in my head, and it makes me even more impotent.",POSITIVE
I fought with him and I deleted everything but the other week I saw more and more porn cartoons.,NEGATIVE
"Oh people, I don't like that, I don't know, I think it's a lack of respect for me!",NEGATIVE
But she is very special she is my best friend.,POSITIVE
"With the end of the period in college, I felt terrible.",NEGATIVE
"It was a seminar, a test and work all together, I was about to go crazy, especially as I hate public speaking.",NEGATIVE
"I really have no way, I stutter, I forget, the scam.",NEGATIVE
"There was a subject that I reached the limit of absences, another one I spent fishing, there was a job that I didn't even see the color of, but they put my name on it, in seminars I saved myself because of others.",POSITIVE
"There was one that at the last minute I gave up and started crying, but I talked to the teacher and she gave me a huge alternative work, so I wouldn't have zero.",POSITIVE
I feel super bad that everyone performs well and I perform poorly.,POSITIVE
"As it is public, the level is very high.",NEGATIVE
And my inferiority complex only increases in these cases.,NEGATIVE
My psychologist asked me if I wanted a second opinion (both to see about the medication issue and to see if I really had BPD-borderline personality) and I agreed.,POSITIVE
I went to the psychiatrist and she gave me risperidone.,NEUTRAL
"I decided to accept it, because I was really terrible (I still am, but at least now that I'm on vacation, I'm relieved).",NEGATIVE
"I've always been a perfectionist, I always like to give the best of myself, especially in terms of intellectual performance.",POSITIVE
I want to make up for what my college roommates did for me.,POSITIVE
"In a little while, no one will want to call me into groups anymore, if I continue to be this bad.",NEGATIVE
"I want to drive a car, be independent, be a successful psychologist.",POSITIVE
At least the college subjects will be nicer and more in line with the course.,POSITIVE
Saturday the 28th of July was a wonderful Saturday.,POSITIVE
"I met a boy, kind, handsome and funny.",POSITIVE
"Maybe I met him two or more weeks ago, I don't remember.",NEGATIVE
But I remember perfectly when he told me that he liked me a lot.,POSITIVE
I wasn't surprised or anything.,NEUTRAL
I was already used to knowing that many boys already declared it to me.,NEGATIVE
Worse is that I liked him too.,NEGATIVE
"You might think I'm crazy, I liked a boy I met on the internet.",NEGATIVE
"I'm tired of running after those who don't deserve it, now if you want them to come after me, you know where to look for me and where to find me.",NEGATIVE
"They don't think like girls. So, don't treat them like ""friends"".",NEGATIVE
"Men are naturally territorial, they are jealous and hunters!",POSITIVE
"It was just a blink of an eye, that I fell in love at last, and in the middle of the smoke, he also likes me.",POSITIVE
"Yes, I'm a parent!",POSITIVE
"I'm a proud person, I don't stay with everyone (because that's a bitch thing), I play ball, I talk to those who talk to me, I don't have many friends either!",POSITIVE
At my school it's full of rockers and the preppy ones they had there usually became sluts!,POSITIVE
"I am one of the only respectable patricinhas, who enjoy reading and who are not examples of whores.",POSITIVE
"Last Carnival there was a celebration at the school, all the classes were together, I preferred to go and read a book in the library, there was the music teacher plus about three rocker students too.",POSITIVE
"I went in, excused myself and went to get a romance book!",NEGATIVE
There was a boy who kept looking at me and it was bothering me.,NEGATIVE
I don't consider myself a lucky person.,NEGATIVE
I don't consider myself a person with feelings either.,NEGATIVE
But the biggest one is hate.,NEGATIVE
"Many think I'm wrong, and that I'm talking a lot of nonsense, when I say that there is a great hatred present in me.",NEGATIVE
"But these people are just countless mortals who say what they want, literally, they don't know anything about me, and much less, about what I think.",NEGATIVE
"Not that I consider myself an immortal, for me, everyone has the same fate.",POSITIVE
"But lately, strange things have been happening to me.",NEGATIVE
My family never cared about what happens or doesn't happen to me.,POSITIVE
"By the way, no one ever cared to at least know if I was okay, or if I needed help.",POSITIVE
Nobody ever cared about me.,NEGATIVE
"Love letters don't usually start like that, with explanations and reasons.",POSITIVE
But I wouldn't have any other way of writing something I feel without trying to explain or give reasons even though loving exempts any kind of explanation and doesn't require reasons to happen.,POSITIVE
"I think that love comes I don't know where, grows I don't know why and accidentally hurts you, maybe it's my only hope... or the last.",POSITIVE
"Not because I can't fall in love again but because whenever I desire someone, that person will be you!",NEGATIVE
That will be in my dreams you are different!,NEGATIVE
"You are the only one responsible for what I feel. I give myself completely to you. If you want, I can name a star or give this star to you.",POSITIVE
"I can try to stop the wind or sit in the spring breeze, I can try to stop the sun, or make sure you have a perfect day.",POSITIVE
"Well, if loving is thinking about you 24 hours a day, going out on the street thinking that I can cross paths with you at any moment and close my eyes and see your face, it might even be love!",POSITIVE
And every day I will look at the sky and thank you for having found you and for being more than I expected.,POSITIVE
"In that terrible state of depression that I found myself in, I didn't know what else to do out of so much despair, I felt an inconsolable pain, it hurt a lot, more than anything, or almost anything.",NEGATIVE
"I found a solution, or rather, in my head it was the only solution.",POSITIVE
I started cutting my wrists in order to bring physical pain and forget about emotional pain.,NEGATIVE
"Incredibly, that made me stronger.",POSITIVE
"My friend Laura, the dumbest and dumbest of them all, started cutting herself in the middle of the classroom.",NEGATIVE
"FUCKING AGAIN, she was called in the board, she gave the names of everyone who was in the game, and they were all called, one by one as if it were at the police station.",NEGATIVE
"Then they found out that we had all cut ourselves, they thought we had made some kind of pact... they called our parents, but only Laura's and my mother's who went there and found out.",POSITIVE
"My weekend was okay, let's just say I expected a little more.",POSITIVE
"Last night my boyfriend came to my house, we didn't go out, we stayed at home.",NEGATIVE
And as always there was another DR.,NEUTRAL
"But this time it was nice, we talked a lot, I think he understood my side.",POSITIVE
"In fact, I think I managed to express clearly what I was feeling.",POSITIVE
".It was cool, after a lot of talking we ended up dating, amazing how that boy has the gift of driving me crazy and at the same time making me happy.",POSITIVE
"The moments by your side are always so perfect, you know.",POSITIVE
"When he kisses me, it's like millions of lights shine in my world, I feel like I'm floating in his arms.",POSITIVE
When you hug me I feel protected.,POSITIVE
As if no external problems could reach us!,NEGATIVE
I'm sure this is called LOVE.,POSITIVE
.And it's amazing how that feeling makes me feel good and bad at the same time.,POSITIVE
"Today I felt very lonely and instead of crying, as usual, I self-harmed.",NEGATIVE
"I hit myself a lot, and bit myself 3 times.",NEGATIVE
"I wouldn't recommend this to anyone but I can't think of anything else to do when I'm sad as my friends and family don't understand that I'm sad for no reason and they'll call me an idiot and if I tell anyone I've self-harmed they'll call me sick, because that's what human beings do, they judge each other.",NEGATIVE
Life was freely given to us.,POSITIVE
The power of reaction is within each of us.,POSITIVE
To be happy there is no magic potion.,POSITIVE
You just need to have a clean soul and devoid of sorrows and grudges.,NEGATIVE
Everyone is free to fulfill their mission the way they want.,POSITIVE
"Happiness is always knocking on our door, just open it and invite it in.",POSITIVE
We will always have enlightened souls reaching out to us.,POSITIVE
"Alive, cheerful and communicative, these Gemini beings, light and relaxed, always seem to be on good terms with everyone.",POSITIVE
"Friendly as they are, they will always give the impression that they are interested in someone, but they are just chatting and looking for information.",NEGATIVE
"Geminis are always very expressive and talk a lot with their hands, always telling facts that happened to them very vividly.",POSITIVE
"Their gait is kind of bouncy and cheerful, and they're always multitasking, like studying while watching TV and talking on the phone while talking to you.",POSITIVE
It's not really that they're following fashion: they're always in fashion.,POSITIVE
"I'm well organized, paranoid, disgusted by almost everything.",POSITIVE
"I love children, and sometimes I look a lot like them, I love playing, jumping, in short... mess, I love happy and different things.",NEGATIVE
The truth is that I'm too intense and there's no one who can fix it.,NEGATIVE
I vibrate with joys that do not belong to me.,POSITIVE
"The good thing is, every night before I go to sleep, I pray.",POSITIVE
And I always smile!,POSITIVE
Longing is the greatest proof that the past was worth it.,NEGATIVE
"Really, I don't have the energy to get ready, to take care of myself, bad thoughts take over my head and I go into a state of despair.",NEGATIVE
I lent the money to my dad and I honestly regret it a lot.,POSITIVE
"Diego sent me away, he didn't want to hear from me anymore, my mother turned her back on me, I only had my father and he asked me to withdraw the money from the bank, putting the greatest psychological pressure on me, wouldn't I?",NEGATIVE
"Well, now it's no different, because anyway he's with me out of pity.",POSITIVE
"Now I'm here with all my cards having to be paid in installments (I'll pay triple the amount due to the interest), without a penny and on top of that with Diego fighting with me and throwing it in my face every day that I'm stupid and I borrowed the money for my father.",NEGATIVE
"He doesn't understand why he never had to go through a hardship like this, but I'm sure if it was his mother instead of my father, he would have done the same.",POSITIVE
"Diego, in turn, instead of being a present boyfriend, who supports me, who advises me and who tries to understand my side and help me, only knows how to judge me and fight with me because of it.",POSITIVE
"Yesterday, I was with my best friend in class, I arrived late and I had a little chat with my best friend.",POSITIVE
Then came that crazy woman I told you about that day that I made a fool of myself and that she wouldn't let me talk to my best friend.,NEGATIVE
Then the crazy woman spoke to her and I didn't even understand their conversation but I ended up keeping quiet.,NEGATIVE
Portuguese class was boring.,NEGATIVE
"Hours went by, we went to the video room, it was a physical education class, what the hell!",POSITIVE
I wanted to go to the court but the teacher wanted us to stay in the video room and watch the boring movie.,POSITIVE
"You promised me, I know, I remember, you swore that it would be forever.",POSITIVE
"You also swore that you would forgive my mistakes and my shortcomings, that any slip I had, you would forgive, because the good you had done to him would overcome any pain.",POSITIVE
"Forgive me, I made unforgivable mistakes, just as I have already forgiven, I made exaggerated slips, and it wasn't the first time, I lied for fear of your reaction, for fear that you would abandon me, I fought so hard alongside this fear, that nothing helped me, fear only made me lose you.",NEGATIVE
"I can no longer hide the sadness, and tears have already filled my eyes.",POSITIVE
"I'm groundless, aimless, without dreams.",NEGATIVE
"I find myself empty, without hope and after everything I've done to you, without the courage to ask you to stay with me.",NEGATIVE
"I love you so much, I wanted you to know that, for you to realize my acts of love, affection, dedication that I showed you.",POSITIVE
I think about the future because it will be good for me and everyone I love.,POSITIVE
"I'm going to graduate, work, I'll do my best to keep the peace in my house.",POSITIVE
I don't intend to seriously commit to anyone.,NEGATIVE
"We think differently, we have different goals.",NEGATIVE
"I come from a family where the Father always supported the house to raise the children, while my mother stayed at home taking care of us.",POSITIVE
"We didn't have everything, but the essentials to become responsible adults!",POSITIVE
"I have several friends, I am an extrovert, happy person, I love to see happy people around me, I value Health a lot, because if we have it, the rest we run after.",POSITIVE
"But my husband is Materialistic, Grumpy, I say almost Bi POLAR, a good father yes, but not a good husband.",NEGATIVE
"He doesn't have many friends, and ends up being selfish many times, if he needs to, he goes over someone to win something.",NEGATIVE
"For me the simplest things in life are the best, I love visits.",POSITIVE
And making someone happy is worth more than knowing my life.,POSITIVE
"I'm very happy with the approval, even though I know it wasn't really deserved.",POSITIVE
"But this time everything ended well, after so much pain and suffering due to the circumstances, everything ended well.",NEGATIVE
"And it affected me so much, I was totally mad.",POSITIVE
I still remember the sweet words you used to say.,POSITIVE
"I remember the smile you opened when you saw me, the explanations you gave when you couldn't call.",POSITIVE
"I still remember the times you looked at me and said how much you loved me, how much you wanted me.",POSITIVE
